Name,ppg,rpg,apg,spg,bpg,fgm,fga,fg%,TO,FG3M,FG3A,FTM,FTA,ft%,3PT%,egp
Jrue Holiday,19.253731343283583,5.08955223880597,7.388059701492537,1.1791044776119404,0.373134328358209,7.313432835820896,15.26865671641791,47.89833822091887,2.9402985074626864,2.3582089552238807,6.134328358208955,2.2686567164179103,2.64179104477612,85.87570621468926,38.44282238442823,75
Al Horford,9.77777777777778,6.190476190476191,3.0,0.4761904761904761,0.9682539682539684,3.619047619047619,7.603174603174603,47.59916492693111,0.5873015873015873,2.3015873015873014,5.158730158730159,0.238095238095238,0.3333333333333333,71.42857142857143,44.615384615384606,75
Talen Horton-Tucker,10.738461538461538,3.230769230769231,3.784615384615385,0.6307692307692307,0.4461538461538462,3.953846153846154,9.430769230769233,41.92495921696574,1.9384615384615385,0.8923076923076924,3.123076923076923,1.9384615384615385,2.5846153846153848,75.0,28.571428571428577,75
Kevin Huerter,15.2,3.3466666666666667,2.9466666666666668,1.0666666666666669,0.32,5.6,11.546666666666669,48.498845265588905,1.2933333333333332,2.7333333333333334,6.8,1.2666666666666666,1.7466666666666666,72.51908396946564,40.19607843137255,75
De'Andre Hunter,15.35820895522388,4.2388059701492535,1.4029850746268655,0.5223880597014925,0.2537313432835821,5.656716417910448,12.26865671641791,46.10705596107056,1.2238805970149254,1.492537313432836,4.268656716417911,2.5522388059701493,3.08955223880597,82.60869565217392,34.96503496503497,75
Joe Ingles,6.891304347826087,2.782608695652174,3.260869565217391,0.717391304347826,0.1304347826086956,2.347826086956522,5.391304347826087,43.5483870967742,1.1956521739130437,1.8043478260869563,4.413043478260869,0.391304347826087,0.4565217391304347,85.71428571428572,40.88669950738917,75
Brandon Ingram,24.711111111111112,5.466666666666667,5.822222222222222,0.7111111111111111,0.4222222222222222,8.977777777777778,18.55555555555556,48.38323353293413,3.2888888888888888,1.4222222222222225,3.644444444444445,5.333333333333333,6.044444444444444,88.23529411764706,39.02439024390244,75
Kyrie Irving,27.05,5.066666666666666,5.516666666666667,1.1,0.75,9.9,20.05,49.37655860349127,2.1333333333333333,3.1333333333333333,8.266666666666667,4.116666666666666,4.55,90.47619047619048,37.90322580645161,75
Jaden Ivey,16.27027027027027,3.891891891891892,5.22972972972973,0.8243243243243243,0.2297297297297297,5.527027027027027,13.283783783783784,41.60732451678535,3.202702702702702,1.6216216216216215,4.72972972972973,3.5945945945945947,4.8108108108108105,74.71910112359551,34.285714285714285,75
Reggie Jackson,10.191176470588236,2.117647058823529,3.426470588235294,0.6911764705882353,0.088235294117647,3.8676470588235294,9.411764705882351,41.09375,1.6911764705882353,1.411764705882353,4.235294117647059,1.0441176470588236,1.1470588235294117,91.02564102564104,33.333333333333336,75
Jaren Jackson Jr.,18.61904761904762,6.761904761904762,0.9523809523809524,1.031746031746032,3.0,6.603174603174603,13.047619047619047,50.60827250608272,1.6984126984126984,1.5873015873015872,4.476190476190476,3.8253968253968256,4.857142857142857,78.75816993464053,35.46099290780141,75
LeBron James,28.90909090909091,8.309090909090909,6.818181818181818,0.9090909090909092,0.5818181818181818,11.072727272727272,22.163636363636364,49.95898277276456,3.2363636363636363,2.2,6.854545454545455,4.563636363636364,5.945454545454545,76.75840978593273,32.09549071618037,75
Cameron Johnson,15.476190476190476,4.404761904761905,1.8571428571428568,1.1904761904761905,0.3333333333333333,5.309523809523809,11.285714285714286,47.0464135021097,0.8809523809523809,2.452380952380953,6.071428571428571,2.4047619047619047,2.857142857142857,84.16666666666666,40.392156862745104,75
Keldon Johnson,21.984126984126984,5.047619047619048,2.9047619047619047,0.7301587301587301,0.1746031746031746,7.984126984126984,17.666666666666668,45.19317160826595,2.126984126984127,2.126984126984127,6.4603174603174605,3.888888888888889,5.190476190476191,74.92354740061161,32.923832923832926,75
Nikola Jokic,24.49275362318841,11.840579710144928,9.826086956521738,1.2608695652173914,0.6811594202898551,9.36231884057971,14.81159420289855,63.20939334637965,3.579710144927536,0.8260869565217391,2.1594202898550723,4.942028985507246,6.0144927536231885,82.16867469879517,38.255033557046985,75
Herbert Jones,9.833333333333334,4.075757575757576,2.4545454545454546,1.5606060606060606,0.6363636363636364,3.560606060606061,7.590909090909091,46.9061876247505,1.3333333333333333,0.8484848484848485,2.5303030303030303,1.8636363636363635,2.4393939393939394,76.3975155279503,33.53293413173653,75
Tre Jones,12.867647058823527,3.602941176470588,6.588235294117647,1.3088235294117647,0.1323529411764706,5.014705882352941,10.926470588235292,45.895020188425306,1.6176470588235294,0.6617647058823529,2.323529411764706,2.176470588235294,2.5294117647058822,86.04651162790698,28.481012658227844,75
Tyus Jones,10.2875,2.5,5.2125,1.0375,0.075,3.8875,8.875,43.802816901408455,0.925,1.5125,4.075,1.0,1.25,80.0,37.11656441717791,75
Luke Kennard,9.254237288135592,2.6779661016949152,1.5423728813559323,0.5423728813559322,0.0847457627118644,3.1864406779661016,6.47457627118644,49.21465968586388,0.7796610169491526,2.254237288135593,4.559322033898305,0.6271186440677966,0.6610169491525424,94.87179487179486,49.44237918215614,75
Walker Kessler,9.175675675675675,8.378378378378379,0.9324324324324323,0.3513513513513513,2.3378378378378377,4.027027027027027,5.594594594594595,71.98067632850241,0.7837837837837838,0.0135135135135135,0.0405405405405405,1.108108108108108,2.1486486486486487,51.57232704402516,33.33333333333333,75
Louis King,20.0,4.0,2.0,1.0,0.0,8.0,13.0,61.53846153846154,2.0,4.0,8.0,0.0,1.0,0.0,50.0,75
Corey Kispert,11.08108108108108,2.7972972972972974,1.1756756756756757,0.4324324324324324,0.1216216216216216,3.932432432432433,7.905405405405405,49.74358974358975,0.7432432432432432,2.202702702702702,5.1891891891891895,1.0135135135135136,1.1891891891891893,85.22727272727273,42.44791666666666,75
Maxi Kleber,5.945945945945946,3.6486486486486487,1.4054054054054057,0.3243243243243243,0.8108108108108109,2.081081081081081,4.567567567567568,45.5621301775148,0.7297297297297297,1.054054054054054,3.027027027027027,0.7297297297297297,1.027027027027027,71.05263157894737,34.82142857142856,75
John Konchar,5.055555555555555,4.305555555555555,1.3888888888888888,1.0694444444444444,0.3472222222222222,1.9166666666666667,4.444444444444445,43.125,0.5138888888888888,0.8333333333333334,2.458333333333333,0.3888888888888889,0.5,77.77777777777779,33.89830508474576,75
Jonathan Kuminga,9.940298507462687,3.4477611940298507,1.8656716417910448,0.6119402985074627,0.4626865671641791,3.895522388059701,7.417910447761194,52.51509054325956,1.417910447761194,0.8059701492537313,2.1791044776119404,1.3432835820895523,2.0597014925373136,65.21739130434783,36.98630136986301,75
Kyle Kuzma,21.203125,7.234375,3.734375,0.5625,0.453125,8.0,17.84375,44.833625218914186,2.96875,2.5,7.515625,2.703125,3.703125,72.9957805907173,33.264033264033266,75
Zach LaVine,24.844155844155843,4.48051948051948,4.246753246753247,0.8961038961038961,0.2337662337662337,8.74025974025974,18.025974025974023,48.48703170028818,2.51948051948052,2.6493506493506493,7.064935064935065,4.714285714285714,5.558441558441558,84.81308411214954,37.5,75
Caris LeVert,12.12162162162162,3.810810810810811,3.8783783783783785,0.972972972972973,0.3243243243243243,4.324324324324325,10.027027027027026,43.12668463611861,1.5675675675675675,1.7162162162162162,4.378378378378378,1.7567567567567568,2.4324324324324325,72.22222222222221,39.19753086419753,75
Damion Lee,8.162162162162161,3.0405405405405403,1.337837837837838,0.4054054054054054,0.0945945945945946,2.702702702702702,6.108108108108108,44.24778761061947,1.054054054054054,1.4864864864864864,3.3378378378378377,1.2702702702702702,1.4054054054054057,90.38461538461536,44.534412955465584,75
Kawhi Leonard,23.82692307692308,6.5,3.923076923076923,1.3846153846153846,0.5384615384615384,8.576923076923077,16.75,51.20551090700344,1.6923076923076923,2.0,4.807692307692308,4.673076923076923,5.365384615384615,87.0967741935484,41.6,75
Damian Lillard,32.172413793103445,4.775862068965517,7.327586206896552,0.8620689655172413,0.3103448275862069,9.586206896551724,20.724137931034484,46.25623960066555,3.293103448275862,4.206896551724138,11.344827586206897,8.793103448275861,9.620689655172416,91.39784946236556,37.08206686930091,75
Isaiah Livers,6.653846153846154,2.75,0.7884615384615384,0.5384615384615384,0.5384615384615384,2.3076923076923075,5.538461538461538,41.66666666666666,0.5769230769230769,1.4230769230769231,3.9038461538461537,0.6153846153846154,0.75,82.05128205128206,36.45320197044335,75
Kevon Looney,7.048780487804878,9.268292682926829,2.524390243902439,0.6341463414634146,0.6097560975609756,2.951219512195122,4.682926829268292,63.020833333333336,0.5487804878048781,0.0,0.0121951219512195,1.146341463414634,1.8902439024390243,60.64516129032258,0.0,75
Brook Lopez,15.884615384615383,6.666666666666667,1.2692307692307692,0.4743589743589743,2.4743589743589745,6.115384615384615,11.525641025641026,53.05895439377085,1.3717948717948718,1.7435897435897436,4.666666666666667,1.9102564102564104,2.435897435897436,78.42105263157896,37.362637362637365,75
Kyle Lowry,11.181818181818182,4.090909090909091,5.109090909090909,1.0363636363636364,0.3818181818181818,3.5636363636363635,8.818181818181818,40.41237113402062,1.8727272727272728,1.945454545454545,5.636363636363637,2.109090909090909,2.4545454545454546,85.92592592592592,34.516129032258064,75
Terance Mann,8.802469135802468,3.4074074074074074,2.271604938271605,0.5185185185185185,0.2716049382716049,3.3580246913580245,6.469135802469136,51.908396946564885,0.9876543209876544,0.9506172839506172,2.4444444444444446,1.1358024691358024,1.4567901234567902,77.96610169491525,38.888888888888886,75
Lauri Markkanen,25.62121212121212,8.636363636363637,1.8636363636363635,0.6363636363636364,0.5757575757575758,8.651515151515152,17.348484848484848,49.86899563318778,1.9242424242424243,3.0303030303030303,7.742424242424242,5.287878787878788,6.045454545454546,87.468671679198,39.13894324853229,75
Naji Marshall,9.064935064935066,3.623376623376624,2.4545454545454546,0.7012987012987013,0.1818181818181818,3.207792207792208,7.415584415584416,43.25744308231174,1.2597402597402598,0.8571428571428571,2.831168831168831,1.792207792207792,2.272727272727273,78.85714285714285,30.275229357798167,75
Caleb Martin,9.619718309859154,4.845070422535211,1.647887323943662,1.0,0.4366197183098591,3.5774647887323945,7.71830985915493,46.35036496350365,1.0985915492957747,1.1830985915492958,3.323943661971831,1.2816901408450705,1.591549295774648,80.53097345132744,35.59322033898305,75
Kenyon Martin Jr.,12.670731707317072,5.512195121951219,1.5,0.5,0.3658536585365853,5.0,8.78048780487805,56.94444444444444,1.1097560975609757,0.8292682926829268,2.6341463414634148,1.8414634146341464,2.707317073170732,68.01801801801801,31.48148148148148,75
Bennedict Mathurin,16.692307692307693,4.076923076923077,1.4871794871794872,0.6153846153846154,0.1666666666666666,5.294871794871795,12.192307692307692,43.4279705573081,1.948717948717949,1.2820512820512822,3.9743589743589753,4.82051282051282,5.82051282051282,82.81938325991189,32.25806451612904,75
Tyrese Maxey,20.3,2.933333333333333,3.533333333333333,0.8166666666666667,0.1333333333333333,7.316666666666666,15.216666666666669,48.08324205914567,1.3333333333333333,2.6666666666666665,6.15,3.0,3.55,84.50704225352113,43.36043360433604,75
Mac McClung,12.5,5.0,4.5,0.0,0.0,4.5,10.0,45.0,1.5,2.0,5.5,1.5,2.5,60.0,36.36363636363637,75
CJ McCollum,20.906666666666663,4.373333333333333,5.72,0.9333333333333332,0.5066666666666667,7.826666666666667,17.92,43.67559523809524,2.44,2.813333333333333,7.24,2.44,3.1733333333333333,76.890756302521,38.85819521178637,75
T.J. McConnell,8.666666666666666,3.12,5.293333333333333,1.08,0.1333333333333333,3.773333333333333,6.946666666666666,54.3186180422265,1.9066666666666667,0.3466666666666667,0.7866666666666666,0.7733333333333333,0.9066666666666666,85.29411764705883,44.067796610169495,75
Jaden McDaniels,12.063291139240508,3.886075949367088,1.873417721518988,0.9367088607594936,0.9620253164556962,4.6835443037974684,9.063291139240508,51.675977653631286,1.4177215189873418,1.3544303797468351,3.4050632911392404,1.3417721518987342,1.8227848101265824,73.61111111111111,39.776951672862445,75
Jalen McDaniels,9.4375,4.325,1.625,1.0375,0.425,3.5125,7.7125,45.54294975688817,1.1625,0.9625,2.9,1.45,1.725,84.05797101449275,33.189655172413794,75
Doug McDermott,10.21875,2.15625,1.421875,0.203125,0.09375,3.734375,8.171875,45.69789674952199,0.90625,1.921875,4.65625,0.828125,1.09375,75.71428571428571,41.2751677852349,75
De'Anthony Melton,10.12987012987013,4.051948051948052,2.5584415584415585,1.6363636363636365,0.5324675324675324,3.5974025974025974,8.454545454545455,42.54992319508448,1.324675324675325,2.038961038961039,5.233766233766234,0.8961038961038961,1.12987012987013,79.31034482758619,38.95781637717121,75
Khris Middleton,15.06060606060606,4.242424242424242,4.9393939393939394,0.696969696969697,0.1515151515151515,5.363636363636363,12.303030303030305,43.59605911330049,2.1515151515151514,1.5454545454545454,4.909090909090909,2.787878787878788,3.090909090909091,90.19607843137256,31.48148148148148,75
Shake Milton,8.381578947368421,2.513157894736842,3.1578947368421053,0.3289473684210526,0.1710526315789473,3.171052631578948,6.618421052631579,47.91252485089464,1.236842105263158,0.7368421052631579,1.947368421052632,1.3026315789473684,1.5263157894736843,85.34482758620689,37.83783783783783,75
Justin Minaya,4.25,3.75,1.0,0.5,1.25,1.75,5.75,30.434782608695656,1.0,0.75,3.0,0.0,0.25,0.0,25.0,75
Donovan Mitchell,28.264705882352946,4.25,4.426470588235294,1.4558823529411764,0.3970588235294117,9.985294117647058,20.61764705882353,48.43081312410841,2.647058823529412,3.602941176470588,9.338235294117649,4.691176470588236,5.411764705882353,86.68478260869566,38.58267716535433,75
Evan Mobley,16.164556962025316,9.0,2.835443037974684,0.759493670886076,1.5063291139240509,6.6455696202531644,11.9873417721519,55.43822597676874,1.8481012658227849,0.2784810126582278,1.2911392405063291,2.59493670886076,3.848101265822785,67.43421052631578,21.56862745098039,75
Malik Monk,13.51948051948052,2.636363636363636,3.8701298701298703,0.6363636363636364,0.2597402597402597,4.636363636363637,10.337662337662335,44.84924623115579,1.896103896103896,1.8571428571428568,5.1688311688311686,2.389610389610389,2.688311688311688,88.88888888888889,35.92964824120604,75
Ja Morant,26.16393442622951,5.852459016393443,8.081967213114755,1.0819672131147542,0.2622950819672131,9.278688524590164,19.901639344262296,46.62273476112026,3.377049180327869,1.5081967213114753,4.918032786885246,6.098360655737705,8.147540983606557,74.84909456740442,30.666666666666664,75
Monte Morris,10.258064516129032,3.3870967741935485,5.258064516129032,0.6935483870967742,0.2096774193548387,3.983870967741936,8.306451612903226,47.96116504854368,0.967741935483871,1.2580645161290325,3.290322580645161,1.032258064516129,1.2419354838709675,83.11688311688312,38.23529411764706,75
Marcus Morris Sr.,11.2,3.969230769230769,1.7538461538461538,0.6461538461538462,0.3230769230769231,4.215384615384616,9.892307692307693,42.61275272161742,0.8615384615384616,1.7230769230769232,4.7384615384615385,1.0461538461538462,1.3384615384615384,78.16091954022988,36.36363636363637,75
Trey Murphy III,14.531645569620252,3.556962025316456,1.4177215189873418,1.1265822784810129,0.5443037974683544,4.89873417721519,10.126582278481012,48.375,0.7721518987341772,2.556962025316456,6.291139240506329,2.1772151898734178,2.4050632911392404,90.52631578947368,40.64386317907445,75
Dejounte Murray,20.47297297297297,5.256756756756757,6.054054054054054,1.5135135135135136,0.2567567567567567,8.27027027027027,17.824324324324323,46.39878695981805,2.1621621621621623,1.7972972972972974,5.22972972972973,2.135135135135135,2.5675675675675675,83.15789473684211,34.366925064599485,75
Jamal Murray,19.96923076923077,3.953846153846154,6.153846153846154,1.015384615384615,0.2461538461538461,7.276923076923077,16.015384615384615,45.43707973102786,2.230769230769231,2.646153846153846,6.646153846153847,2.769230769230769,3.323076923076924,83.33333333333333,39.81481481481482,75
Keegan Murray,12.2,4.6375,1.225,0.7625,0.525,4.425,9.775,45.268542199488486,0.75,2.575,6.2625,0.775,1.0125,76.54320987654322,41.11776447105789,75
Larry Nance Jr.,6.7846153846153845,5.446153846153846,1.8307692307692307,0.8615384615384616,0.5692307692307692,2.8615384615384616,4.6923076923076925,60.98360655737704,0.6461538461538462,0.2153846153846154,0.6461538461538462,0.8461538461538461,1.2153846153846153,69.62025316455697,33.33333333333333,75
Andrew Nembhard,9.453333333333331,2.6533333333333333,4.546666666666667,0.9333333333333332,0.1733333333333333,3.786666666666666,8.586666666666666,44.09937888198758,1.68,1.2266666666666666,3.506666666666667,0.6533333333333333,0.8266666666666667,79.03225806451613,34.980988593155885,75
Aaron Nesmith,10.10958904109589,3.7945205479452055,1.3424657534246576,0.7534246575342466,0.4657534246575342,3.452054794520548,8.082191780821917,42.71186440677967,1.0273972602739727,1.5753424657534247,4.301369863013699,1.63013698630137,1.9452054794520548,83.80281690140845,36.624203821656046,75
Jusuf Nurkic,13.346153846153848,9.057692307692308,2.8653846153846154,0.8269230769230769,0.8461538461538461,5.038461538461538,9.711538461538462,51.881188118811885,2.2884615384615383,0.8269230769230769,2.2884615384615383,2.4423076923076925,3.692307692307693,66.14583333333334,36.134453781512605,75
Royce O'Neale,8.828947368421053,5.052631578947368,3.723684210526316,0.8552631578947368,0.6447368421052632,3.013157894736842,7.802631578947368,38.61720067453626,1.5,2.144736842105264,5.5131578947368425,0.6578947368421053,0.9078947368421052,72.46376811594203,38.90214797136038,75
Onyeka Okongwu,9.8875,7.2,1.0125,0.7,1.3375,3.9625,6.2125,63.78269617706237,1.0125,0.05,0.1625,1.9125,2.45,78.06122448979592,30.76923076923077,75
Isaac Okoro,6.447368421052632,2.460526315789474,1.144736842105263,0.7368421052631579,0.3947368421052631,2.3026315789473686,4.657894736842105,49.43502824858758,0.5526315789473685,0.8157894736842105,2.25,1.0263157894736843,1.355263157894737,75.72815533980582,36.25730994152047,75
Victor Oladipo,10.69047619047619,3.0476190476190474,3.4761904761904763,1.3571428571428572,0.2857142857142857,3.809523809523809,9.595238095238097,39.702233250620345,2.071428571428572,1.6666666666666667,5.047619047619048,1.4047619047619049,1.880952380952381,74.68354430379746,33.01886792452831,75
Kelly Olynyk,12.455882352941176,6.176470588235294,3.7058823529411766,0.8823529411764706,0.5441176470588235,4.088235294117647,8.191176470588236,49.91023339317773,2.4705882352941178,1.3676470588235294,3.4705882352941178,2.911764705882353,3.411764705882353,85.34482758620689,39.40677966101695,75
Cedi Osman,8.688311688311689,2.2857142857142856,1.4935064935064934,0.4545454545454545,0.1428571428571428,3.103896103896104,6.883116883116883,45.09433962264151,0.6753246753246753,1.5064935064935066,4.051948051948052,0.974025974025974,1.4025974025974026,69.44444444444444,37.17948717948719,75
Kelly Oubre Jr.,20.25,5.1875,1.125,1.4166666666666667,0.375,7.354166666666667,17.0625,43.10134310134311,1.3333333333333333,2.25,7.0625,3.2916666666666665,4.333333333333333,75.96153846153845,31.858407079646017,75
Chris Paul,13.88135593220339,4.254237288135593,8.88135593220339,1.5423728813559323,0.3728813559322034,4.983050847457627,11.322033898305085,44.01197604790419,1.9322033898305084,1.6610169491525424,4.423728813559322,2.254237288135593,2.711864406779661,83.12500000000001,37.547892720306514,75
Cameron Payne,10.270833333333334,2.208333333333333,4.458333333333333,0.6875,0.1666666666666666,3.9166666666666665,9.4375,41.50110375275938,1.6875,1.4166666666666667,3.8541666666666665,1.0208333333333333,1.3333333333333333,76.5625,36.75675675675676,75
Mason Plumlee,10.848101265822784,8.860759493670885,3.1012658227848102,0.5822784810126582,0.5949367088607594,4.1645569620253164,6.1265822784810124,67.97520661157024,1.481012658227848,0.0,0.0,2.518987341772152,3.962025316455696,63.578274760383394,0.0,75
Jakob Poeltl,12.458333333333334,9.069444444444445,2.736111111111111,0.9166666666666666,1.1944444444444444,5.402777777777778,8.583333333333334,62.94498381877022,1.7361111111111112,0.0,0.0138888888888888,1.6527777777777777,2.7916666666666665,59.20398009950249,0.0,75
Aleksej Pokusevski,8.117647058823529,4.676470588235294,1.8823529411764703,0.5882352941176471,1.2647058823529411,3.176470588235294,7.323529411764706,43.373493975903614,1.2647058823529411,1.1176470588235294,3.0588235294117645,0.6470588235294118,1.0294117647058822,62.85714285714287,36.53846153846154,75
Jordan Poole,20.42682926829268,2.7439024390243905,4.5,0.7682926829268293,0.2560975609756097,6.7073170731707314,15.585365853658535,43.03599374021909,3.073170731707317,2.609756097560976,7.768292682926829,4.402439024390244,5.060975609756097,86.98795180722892,33.594976452119305,75
Kevin Porter Jr.,19.15254237288136,5.322033898305085,5.728813559322034,1.3898305084745763,0.288135593220339,6.627118644067797,14.983050847457626,44.23076923076923,3.1864406779661016,2.389830508474576,6.52542372881356,3.5084745762711864,4.47457627118644,78.40909090909092,36.62337662337662,75
Michael Porter Jr.,17.419354838709676,5.5,1.0483870967741935,0.5967741935483871,0.4677419354838709,6.419354838709677,13.17741935483871,48.71481028151774,1.096774193548387,3.032258064516129,7.32258064516129,1.5483870967741935,1.935483870967742,80.0,41.40969162995594,75
Bobby Portis,14.1,9.6,1.5,0.4142857142857143,0.2285714285714285,5.685714285714286,11.471428571428572,49.56413449564135,1.1571428571428573,1.3571428571428572,3.6714285714285713,1.3714285714285714,1.7857142857142858,76.8,36.964980544747085,75
Kristaps Porzingis,23.15384615384616,8.4,2.6769230769230767,0.8923076923076924,1.5384615384615383,7.8,15.66153846153846,49.80353634577603,2.107692307692308,2.107692307692308,5.476923076923077,5.446153846153846,6.4,85.09615384615384,38.48314606741573,75
Norman Powell,16.983333333333334,2.9166666666666665,1.8166666666666669,0.8333333333333334,0.3,5.666666666666667,11.833333333333334,47.887323943661976,1.6833333333333331,1.9,4.783333333333333,3.75,4.616666666666666,81.22743682310471,39.721254355400696,75
Joshua Primo,7.0,3.25,4.5,0.25,0.5,2.25,6.5,34.61538461538461,2.75,0.75,3.0,1.75,2.25,77.77777777777779,25.0,75
Taurean Prince,9.12962962962963,2.4444444444444446,1.5555555555555556,0.5185185185185185,0.2777777777777778,3.2777777777777777,7.018518518518518,46.70184696569921,1.2777777777777777,1.3703703703703705,3.592592592592593,1.2037037037037035,1.4259259259259258,84.41558441558442,38.14432989690722,75
Immanuel Quickley,14.925925925925926,4.160493827160494,3.4444444444444446,0.9876543209876544,0.1728395061728395,5.172839506172839,11.555555555555555,44.76495726495727,1.2345679012345678,2.074074074074074,5.604938271604938,2.506172839506173,3.061728395061728,81.85483870967742,37.00440528634361,75
Julius Randle,25.142857142857142,9.96103896103896,4.103896103896104,0.6363636363636364,0.2727272727272727,8.545454545454545,18.5974025974026,45.94972067039105,2.805194805194805,2.831168831168831,8.25974025974026,5.220779220779221,6.896103896103896,75.70621468926554,34.276729559748425,75
Austin Reaves,13.015625,3.015625,3.359375,0.515625,0.296875,4.046875,7.65625,52.85714285714286,1.546875,1.34375,3.375,3.578125,4.140625,86.41509433962264,39.81481481481482,75
Cam Reddish,9.675,2.2,1.425,0.975,0.35,3.475,7.8,44.55128205128205,1.175,1.125,3.6,1.6,1.875,85.33333333333334,31.25,75
Josh Richardson,10.06153846153846,2.6923076923076925,2.6769230769230767,1.0615384615384615,0.3076923076923077,3.6769230769230767,8.523076923076923,43.14079422382671,1.323076923076923,1.646153846153846,4.507692307692308,1.0615384615384615,1.2461538461538462,85.18518518518519,36.51877133105802,75
Mitchell Robinson,7.372881355932203,9.40677966101695,0.8983050847457628,0.9491525423728814,1.847457627118644,3.1864406779661016,4.745762711864407,67.14285714285715,0.6949152542372882,0.0,0.0,1.0,2.067796610169492,48.36065573770493,0.0,75
Terrence Ross,8.285714285714286,2.4444444444444446,1.507936507936508,0.5555555555555556,0.1587301587301587,3.1746031746031744,7.380952380952381,43.01075268817204,0.6825396825396826,1.507936507936508,4.095238095238095,0.4285714285714285,0.5396825396825397,79.41176470588235,36.821705426356594,75
Terry Rozier,21.09523809523809,4.111111111111111,5.063492063492063,1.1746031746031746,0.2539682539682539,7.825396825396825,18.857142857142858,41.4983164983165,2.126984126984127,2.619047619047619,8.015873015873016,2.8253968253968256,3.492063492063492,80.9090909090909,32.67326732673268,75
D'Angelo Russell,17.788732394366196,3.028169014084507,6.154929577464789,0.9859154929577464,0.4084507042253521,6.267605633802817,13.352112676056338,46.94092827004219,2.619718309859155,2.732394366197183,6.901408450704225,2.5211267605633805,3.0422535211267605,82.87037037037038,39.59183673469388,75
Domantas Sabonis,19.11392405063291,12.316455696202532,7.253164556962025,0.8227848101265823,0.4936708860759494,7.30379746835443,11.873417721518988,61.513859275053306,2.911392405063291,0.3924050632911392,1.0506329113924051,4.113924050632911,5.544303797468355,74.20091324200912,37.34939759036144,75
Luka Samanic,9.857142857142858,4.285714285714286,2.142857142857143,0.8571428571428571,0.2857142857142857,3.7142857142857135,8.142857142857142,45.6140350877193,1.4285714285714286,1.1428571428571428,4.428571428571429,1.2857142857142858,1.8571428571428568,69.23076923076923,25.806451612903224,75
Dennis Schroder,12.388059701492535,2.462686567164179,4.447761194029851,0.746268656716418,0.1492537313432835,4.029850746268656,9.701492537313433,41.53846153846153,1.671641791044776,1.1044776119402986,3.3582089552238807,3.2238805970149254,3.7611940298507465,85.71428571428571,32.88888888888889,75
Alperen Sengun,14.786666666666669,9.04,3.88,0.9333333333333332,0.9333333333333332,5.8933333333333335,10.653333333333334,55.319148936170215,2.5733333333333333,0.2533333333333333,0.76,2.7466666666666666,3.84,71.52777777777779,33.333333333333336,75
Collin Sexton,14.270833333333334,2.1875,2.875,0.5625,0.125,4.9375,9.75,50.64102564102564,1.7708333333333333,1.0,2.5416666666666665,3.395833333333333,4.145833333333333,81.90954773869348,39.344262295081975,75
Landry Shamet,8.65,1.675,2.325,0.65,0.125,2.825,7.5,37.66666666666667,0.9,1.875,4.975,1.125,1.275,88.23529411764707,37.68844221105528,75
Shaedon Sharpe,9.8625,2.95,1.175,0.475,0.3,3.825,8.1,47.22222222222223,1.0375,1.275,3.5375,0.9375,1.3125,71.42857142857143,36.04240282685512,75
Pascal Siakam,24.225352112676056,7.830985915492958,5.845070422535211,0.9154929577464788,0.5070422535211268,8.873239436619718,18.492957746478872,47.98172124904798,2.380281690140845,1.3098591549295775,4.042253521126761,5.169014084507042,6.676056338028169,77.42616033755274,32.40418118466899,75
Ben Simmons,6.928571428571429,6.261904761904762,6.095238095238095,1.2857142857142858,0.5714285714285714,3.1666666666666665,5.595238095238095,56.59574468085107,2.3095238095238093,0.0,0.0476190476190476,0.5952380952380952,1.3571428571428572,43.85964912280701,0.0,75
Anfernee Simons,21.06451612903226,2.596774193548387,4.080645161290323,0.6774193548387096,0.2258064516129032,7.532258064516129,16.85483870967742,44.688995215311,2.064516129032258,3.419354838709677,9.064516129032258,2.5806451612903225,2.8870967741935485,89.3854748603352,37.72241992882562,75
Marcus Smart,11.524590163934429,3.1311475409836067,6.262295081967213,1.524590163934426,0.3770491803278688,4.098360655737705,9.868852459016392,41.5282392026578,2.344262295081968,1.8852459016393444,5.60655737704918,1.4426229508196722,1.9344262295081969,74.57627118644068,33.62573099415205,75
Dennis Smith Jr.,8.777777777777779,3.092592592592593,4.833333333333333,1.3888888888888888,0.4629629629629629,3.4444444444444446,8.37037037037037,41.15044247787611,1.5185185185185186,0.4444444444444444,2.055555555555556,1.4444444444444444,1.962962962962963,73.58490566037736,21.62162162162162,75
Jabari Smith Jr.,12.78481012658228,7.2025316455696204,1.2784810126582278,0.5443037974683544,0.9367088607594936,4.6075949367088604,11.291139240506327,40.80717488789237,1.3164556962025316,1.518987341772152,4.949367088607595,2.050632911392405,2.607594936708861,78.64077669902912,30.690537084398983,75
Jeremy Sochan,10.964285714285714,5.267857142857143,2.5357142857142856,0.7678571428571429,0.4107142857142857,4.464285714285714,9.857142857142858,45.289855072463766,1.7321428571428572,0.5892857142857143,2.392857142857143,1.4464285714285714,2.071428571428572,69.82758620689654,24.62686567164179,75
Isaiah Stewart,11.34,8.06,1.4,0.4,0.68,3.9,8.82,44.21768707482993,1.36,1.34,4.1,2.2,2.98,73.8255033557047,32.6829268292683,75
Max Strus,11.5375,3.225,2.1375,0.525,0.15,4.05,9.875,41.0126582278481,0.875,2.4625,7.0375,0.975,1.1125,87.64044943820224,34.9911190053286,75
